Add configurable attributes to the new set based on current,在当前基础上添加可配置的属性到新集合,module,Magento_ConfigurableProduct
New product template name,新产品模板名称,module,Magento_ConfigurableProduct
Choose Affected Product Template,选择受影响的产品模板,module,Magento_ConfigurableProduct
Confirm,确认,module,Magento_ConfigurableProduct
Thanks for contacting us with your comments and questions. We'll respond to you very soon.,感谢您联系我们并给出您意见和问题。我们会很快回复你。,module,Magento_Contact
"We can't process your request right now. Sorry, that's all we know.",我们目前无法处理您的请求。 对不起，这是我们所知道的。,module,Magento_Contact
Write Us,写留言,module,Magento_Contact
Jot us a note and we��ll get back to you as quickly as possible.,记我们注意到，我们将尽快回复您。,module,Magento_Contact
What��s on your mind?,您意见如何？,module,Magento_Contact
Invalid domain name: ,无效的域名：,module,Magento_Cookie
Invalid cookie lifetime: ,无效的cookie生存：,module,Magento_Cookie
Invalid cookie path,无效的Cookie路径,module,Magento_Cookie
We use cookies to make your experience better.,我们使用cookies让您有更好地体验,module,Magento_Cookie
"To comply with the new e-Privacy directive, we need to ask for your consent to set the cookies.","为了符合新的电子隐私指令, 我们需要征得您同意去设置cookies",module,Magento_Cookie
"<a href=""%1"">Learn more</a>.","<a href=""%1"">了解详情</a>。",module,Magento_Cookie
Allow Cookies,允许 Cookies,module,Magento_Cookie
We can't save the cron expression.,我们不能保存货币表达式,module,Magento_Cron
Daily,每天,module,"Magento_Cron,Magento_Logging,Magento_Paypal,Magento_Reminder,Magento_ScheduledImportExport,Magento_Sitemap"
Weekly,每周,module,"Magento_Cron,Magento_Logging,Magento_ScheduledImportExport,Magento_Sitemap"
Monthly,每月,module,"Magento_Cron,Magento_Logging,Magento_ScheduledImportExport,Magento_Sitemap"
Invalid cron expression: %1,无效的cron表达式：%1,module,Magento_Cron
"Invalid cron expression, expecting 'match/modulus': %1",无效的cron表达式，期待“匹配/模”：%1,module,Magento_Cron
"Invalid cron expression, expecting numeric modulus: %1",无效的cron表达式，预计数字模量：%1,module,Magento_Cron
"Invalid cron expression, expecting 'from-to' structure: %1",无效的cron表达式，预计'从 - 到'结构：%1,module,Magento_Cron
Save Currency Rates,保存货币汇率,module,Magento_CurrencySymbol
Manage Currency Rates,管理汇率,module,"Magento_CurrencySymbol,Magento_Logging"
Import Service,导入服务,module,Magento_CurrencySymbol
Save Currency Symbols,保存货币符号,module,Magento_CurrencySymbol
Currency Symbols,货币符号,module,Magento_CurrencySymbol
Use Standard,使用标准,module,Magento_CurrencySymbol
Please specify a correct Import Service.,请指定一个正确的导入服务,module,Magento_CurrencySymbol
We can't initialize the import model.,我们无法初始化导入模板,module,"Magento_CurrencySymbol,Magento_Directory"
"Click ""Save"" to apply the rates we found.",点击“保存”应用，我们发现率。,module,Magento_CurrencySymbol
Currency Rates,货币汇率,module,Magento_CurrencySymbol
Please correct the input data for %1 => %2 rate,请纠正输入数据 %1 => %2 汇率,module,Magento_CurrencySymbol
All valid rates have been saved.,所有有效汇率都已保存,module,Magento_CurrencySymbol
You applied the custom currency symbols.,您应用自定义货币符号。,module,Magento_CurrencySymbol
Old rate:,旧汇率:,module,Magento_CurrencySymbol
The current module XML block name is undefined.,当前模块XML块的名字是不确定的。,module,Magento_CustomAttributeManagement
The current module form model pathname is undefined.,当前模块的形式模型路径是不确定的。,module,Magento_CustomAttributeManagement
Use helper with defined EAV entity.,使用辅助与定义EAV实体。,module,"Magento_CustomAttributeManagement,Magento_CustomerCustomAttributes"
Default EAV Form,默认EAV表,module,Magento_CustomAttributeManagement
Please correct the values for minimum and maximum text length validation rules.,请更正最小和最大文本长度的验证规则的值。,module,Magento_CustomAttributeManagement
Please correct the values for minimum and maximum date validation rules.,请更正最小和最大日期验证规则的值。,module,Magento_CustomAttributeManagement
Text Field,文本字段,module,"Magento_CustomAttributeManagement,Magento_Eav,Magento_Rma"
Text Area,文本区,module,"Magento_CustomAttributeManagement,Magento_Eav,Magento_Rma"
Multiple Line,多行,module,Magento_CustomAttributeManagement
Date,日期,module,"Magento_CustomAttributeManagement,Magento_CustomerBalance,Magento_Downloadable,Magento_Eav,Magento_GiftCardAccount,Magento_Paypal,Magento_Reward,Magento_Rma,Magento_Sales,Magento_Shipping,Magento_GiftRegistry,Magento_Logging"
Yes/No,是/否,module,"Magento_CustomAttributeManagement,Magento_Eav"
File (attachment),文件（附件）,module,Magento_CustomAttributeManagement
Image File,图像文件,module,"Magento_CustomAttributeManagement,Magento_Rma"
Alphanumeric,字母表,module,"Magento_CustomAttributeManagement,Magento_GiftCardAccount,Magento_SalesRule"
Numeric Only,只有数字,module,Magento_CustomAttributeManagement
Alpha Only,阿尔法只,module,Magento_CustomAttributeManagement
URL,URL,module,"Magento_CustomAttributeManagement,Magento_Eav"
Strip HTML Tags,带HTML标签,module,Magento_CustomAttributeManagement
Escape HTML Entities,逃生HTML实体,module,Magento_CustomAttributeManagement
Normalize Date,规范化日期,module,Magento_CustomAttributeManagement
"The attribute code is invalid. Please use only letters (a-z), ' 'numbers (0-9) or underscores (_) in this field. The first character should be a letter.",属性代码无效。请在此字段只能使用字母（az），''数字（0-9）或下划线（_）。第一字符应该是一个字母。,module,Magento_CustomAttributeManagement
Sign In,登录,module,Magento_Customer
You subscribe to our newsletter.,你已订阅我们的邮件列表,module,Magento_Customer
You don't subscribe to our newsletter.,您还没有加入任何邮件订阅,module,Magento_Customer
You have not set a default shipping address.,您尚未设置默认的运送地址。,module,Magento_Customer
You have not set a default billing address.,您还没有设置默认的账单地址。,module,Magento_Customer
Address Book,地址薄,module,Magento_Customer
Edit Address,编辑地址,module,"Magento_Customer,Magento_Multishipping"
Add New Address,添加新地址,module,"Magento_Customer,Magento_Multishipping,Magento_Sales"
region,地区,module,Magento_Customer
Save Customer,保存客户,module,Magento_Customer
Delete Customer,删除客户,module,Magento_Customer
Reset Password,密码重设,module,"Magento_Customer,Magento_User"
Are you sure you want to revoke the customer\'s tokens?,你要吊销的客户\的记号吗？,module,Magento_Customer
Force Sign-In,强制登入,module,"Magento_Customer,Magento_User"
New Customer,新顾客,module,Magento_Customer
Shopping Cart from %1,从购物车 %1,module,Magento_Customer
Newsletter,邮件列表,module,"Magento_Customer,Magento_Newsletter"
Newsletter Information,邮件列表信息,module,Magento_Customer
Subscribed to Newsletter,订阅邮件列表,module,Magento_Customer
Last Date Subscribed,上次订阅的日期,module,Magento_Customer
Last Date Unsubscribed,上次退订的日期,module,Magento_Customer
No Newsletter Found,未找到新闻邮件,module,Magento_Customer
Start date,起始日期,module,Magento_Customer
Receive Date,收到日期,module,Magento_Customer
Subject,主题,module,"Magento_Customer,Magento_Newsletter,Magento_Email"
Sent,已发送,module,"Magento_Customer,Magento_GiftCardAccount,Magento_Invitation,Magento_Newsletter"
Not Sent,未发送,module,"Magento_Customer,Magento_Invitation,Magento_Newsletter"
Sending,正在发送,module,"Magento_Customer,Magento_Newsletter"
Paused,已暂停,module,"Magento_Customer,Magento_Newsletter"
View,查看,module,"Magento_Customer,Magento_GiftRegistry,Magento_Integration,Magento_MultipleWishlist,Magento_Paypal,Magento_Rma,Magento_Sales,Magento_Support,Magento_Logging"
Unknown,未知,module,"Magento_Customer,Magento_Email"
Purchased,已购买,module,"Magento_Customer,Magento_Rma"
Bill-to Name,账单姓名,module,"Magento_Customer,Magento_Sales,Magento_SalesArchive"
Ship-to Name,收件人姓名,module,"Magento_Customer,Magento_Sales,Magento_SalesArchive"
Order Total,订单金额,module,"Magento_Customer,Magento_Paypal,Magento_Sales,Magento_Shipping"
Purchase Point,购买点,module,"Magento_Customer,Magento_Rma,Magento_Sales,Magento_SalesArchive"
There are no items in customer's shopping cart.,有客户的购物车中没有商品。,module,Magento_Customer
Confirmed,已确认,module,Magento_Customer
Confirmation Required,确认需求,module,Magento_Customer
Confirmation Not Required,不需要确认,module,Magento_Customer
Indeterminate,未定,module,Magento_Customer
The customer does not have default billing address.,客户未设置默认账单地址。,module,Magento_Customer
Offline,离线,module,Magento_Customer
Online,线上,module,Magento_Customer
Never,永不,module,"Magento_Customer,Magento_Indexer,Magento_Paypal,Magento_Sitemap"
Deleted Stores,删除店铺,module,Magento_Customer
Add Locale,添加区域设置,module,"Magento_Customer,Magento_Wishlist"
Add Date,添加日期,module,"Magento_Customer,Magento_Wishlist"
Days in Wish List,收藏的天数,module,"Magento_Customer,Magento_Wishlist"
Download,下载,module,"Magento_Customer,Magento_ImportExport,Magento_Support,Magento_Backup"
Delete Image,删除图片,module,"Magento_Customer,Magento_Rma"
View Full Size,全尺寸视图,module,"Magento_Customer,Magento_Rma"
All countries,所有国家,module,Magento_Customer
Add New Customer Group,添加新客户群组,module,Magento_Customer
Save Customer Group,保存客户群组,module,Magento_Customer
Delete Customer Group,删除客户组,module,Magento_Customer
New Customer Group,新客户组,module,Magento_Customer
"Edit Customer Group ""%1""",编辑客户群组 %1,module,Magento_Customer
Group Information,群组信息,module,Magento_Customer
Group Name,群组名称,module,Magento_Customer
Maximum length must be less then %1 symbols,最大长度必须小于% 1符号,module,Magento_Customer
Tax Class,税类,module,Magento_Customer
The customer is now assigned to Customer Group %s.,客户现在已分配给客户群%s。,module,Magento_Customer
Would you like to change the Customer Group for this order?,你是否想更改该订单的顾客群体？,module,Magento_Customer
The VAT ID is valid.,增值税ID是有效的。,module,Magento_Customer
The VAT ID entered (%s) is not a valid VAT ID.,增值税ID输入（%S）是不是一个有效的增值税ID。,module,Magento_Customer
The VAT ID is valid. The current Customer Group will be used.,增值税号码有效。将使用当前的顾客群体。,module,Magento_Customer
The VAT ID is valid but no Customer Group is assigned for it.,增值税ID是有效的，但没有客户群被分配给它。,module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.",根据增值税ID，客户所属的客户群%s。,module,Magento_Customer
Something went wrong while validating the VAT ID.,出事了，而验证的增值税ID。,module,Magento_Customer
The customer would belong to Customer Group %s.,客户将属于客户群%s。,module,Magento_Customer
There was an error detecting Customer Group.,有一个错误检测的客户群。,module,Magento_Customer
Validate VAT Number,验证 增值税号码,module,Magento_Customer
Customer Login,客户登录,module,Magento_Customer
Create New Customer Account,创建新客户帐户,module,Magento_Customer
Date of Birth,出生日期,module,Magento_Customer
Bad request.,请求有误。,module,"Magento_Customer,Magento_Invitation"
This confirmation key is invalid or has expired.,确认键无效或已过期。,module,Magento_Customer
There was an error confirming the account,确认账户时出错,module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","如果您是注册增值税的客户，请点击<a href=""%1"">这里</a>输入您的送货地址进行适当的增值税计算。",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","如果您是注册增值税的客户，请点击<a href=""%1"">这里</a>输入您的帐单地址正确的增值税计算。",module,Magento_Customer
Thank you for registering with %1.,感谢您注册 %1。,module,Magento_Customer
Please check your email for confirmation key.,请检查您的电子邮件确认键。,module,Magento_Customer
This email does not require confirmation.,该电子邮件不需要确认。,module,Magento_Customer
Wrong email.,邮件有误。,module,Magento_Customer
Your password reset link has expired.,你的密码重设链接已过期。,module,"Magento_Customer,Magento_User"
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","已经有一个与此电子邮件地址的帐户。如果你确信这是你的电子邮件地址，点击<a href=""%1"">这里</a>获取您的密码并访问您的帐户。",module,Magento_Customer
We can't save the customer.,我们不能为客户节省。,module,Magento_Customer
Please make sure your passwords match.,请确保您的密码匹配。,module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","如果您是注册增值税的客户，请点击<a href=""%1"">这里</a>输入您的送货地址进行适当的增值税计算。",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","如果您是注册增值税的客户，请点击<a href=""%1"">这里</a>输入您的帐单地址正确的增值税计算。",module,Magento_Customer
Invalid input,无效输入,module,Magento_Customer
You saved the account information.,您保存帐户信息。,module,Magento_Customer
Please enter new password.,请输入新的密码。,module,Magento_Customer
Confirm your new password.,确认您的新密码。,module,Magento_Customer
Something went wrong while changing the password.,出事了，同时更改密码。,module,Magento_Customer
Please correct the email address.,请更正邮箱地址。,module,Magento_Customer
We're unable to send the password reset email.,我们无法发送密码重置电子邮件。,module,Magento_Customer
Please enter your email.,请输入您的电子邮件。,module,Magento_Customer
If there is an account associated with %1 you will receive an email with a link to reset your password.,如果账号与 %1有关， 您将收到一封重置密码链接的邮件,module,Magento_Customer
"This account is not confirmed.' ' <a href=""%1"">Click here</a> to resend confirmation email.","此帐户没有得到验证。' '请点击<a href=""%1"">这里</a>重新发送确认电子邮件。",module,Magento_Customer
Invalid login or password.,无效的登录名或密码。,module,Magento_Customer
Something went wrong while validating the login and password.,出事了，同时验证登录名和密码。,module,Magento_Customer
A login and a password are required.,登录名和密码是必需的。,module,Magento_Customer
New Password and Confirm New Password values didn't match.,新密码和确认新的密码值不匹配,module,Magento_Customer
Please enter a new password.,请输入新密码。,module,Magento_Customer
You updated your password.,您更新您的密码。,module,"Magento_Customer,Magento_User"
Something went wrong while saving the new password.,出事了，同时节省了新密码。,module,Magento_Customer
You deleted the address.,您删除的地址。,module,Magento_Customer
We can't delete the address right now.,我们不能删除该地址现在。,module,Magento_Customer
You saved the address.,地址已保存。,module,Magento_Customer
We can't save the address.,我们不能保存地址。,module,Magento_Customer
No customer ID defined.,未定义客户ID,module,Magento_Customer
Please correct the quote items and try again.,请更正报价项目，并重试。,module,Magento_Customer
You have revoked the customer's tokens.,已撤消了客户的令牌。,module,Magento_Customer
We can't find a customer to revoke.,我们无法找到一个客户撤销。,module,Magento_Customer
You deleted the customer group.,您删除的客户群。,module,Magento_Customer
The customer group no longer exists.,产品组不存在,module,Magento_Customer
New Group,新组,module,Magento_Customer
New Customer Groups,新建客户组,module,Magento_Customer
Edit Group,编辑组,module,Magento_Customer
Edit Customer Groups,编辑客户组,module,Magento_Customer
You saved the customer group.,您节省了客户群。,module,Magento_Customer
Please select customer(s).,请选个客户,module,Magento_Customer
You deleted the customer.,您已删除客户,module,Magento_Customer
Something went wrong while editing the customer.,出事了，而编辑的客户。,module,Magento_Customer
Manage Customers,管理客户,module,Magento_Customer
A total of %1 record(s) were deleted.,删除了总计 % 1的记录,module,Magento_Customer
The customer will receive an email with a link to reset password.,客户将收到一封电子邮件，其中包含一个链接来重置密码。,module,Magento_Customer
Something went wrong while resetting customer password.,出了错，而重置客服密码。,module,Magento_Customer
You saved the customer.,您已保存客户,module,Magento_Customer
Something went wrong while saving the customer.,出事了，同时节省了客户。,module,Magento_Customer
Online Customers,网上客户,module,Magento_Customer
Customers Now Online,当前在线客户,module,Magento_Customer
Please define Wish List item ID.,请确定收藏清单项ID。,module,Magento_Customer
Please load Wish List item.,请加载收藏清单项目。,module,Magento_Customer
Login successful.,登录成功。,module,Magento_Customer
"""%1"" section source is not supported",不支持“%1”节源,module,Magento_Customer
%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface,%1不扩展\Magento\用户\顾客数据\部分资源接口,module,Magento_Customer
No confirmation needed.,没有确认需要。,module,Magento_Customer
Account already active,帐号已激活,module,Magento_Customer
Invalid confirmation token,无效的确认标记,module,Magento_Customer
This account is not confirmed.,该帐户尚未确认。,module,Magento_Customer
This customer already exists in this store.,该客户已经存在的这家店。,module,Magento_Customer
A customer with the same email already exists in an associated website.,一位顾客用相同的电子邮件中已经存在关联的网站。,module,Magento_Customer
The password doesn't match this account.,密码不匹配该帐户。,module,Magento_Customer
Please enter a password with at least %1 characters.,请至少%1个字符输入密码。,module,Magento_Customer
The password can't begin or end with a space.,密码不能开始或以空格结尾。,module,Magento_Customer
Reset password token mismatch.,重设密码令牌不匹配。,module,Magento_Customer
Reset password token expired.,重设密码令牌过期。,module,Magento_Customer
Please correct the transactional account email type.,请更正交易账户的电子邮件类型。,module,Magento_Customer
Please enter the first name.,请输入名字。,module,"Magento_Customer,Magento_GiftRegistry,Magento_Sales"
Please enter the last name.,请输入姓氏。,module,"Magento_Customer,Magento_GiftRegistry,Magento_Sales"
Please enter the street.,请输入街道。,module,"Magento_Customer,Magento_Sales"
Please enter the city.,请输入城市。,module,"Magento_Customer,Magento_Sales"
Please enter the phone number.,请输入电话号码。,module,"Magento_Customer,Magento_Sales"
Please enter the zip/postal code.,请输入邮编。,module,"Magento_Customer,Magento_Sales"
Please enter the country.,请输入国家。,module,"Magento_Customer,Magento_Sales"
Please enter the state/province.,请输入州/省。,module,"Magento_Customer,Magento_Sales"
"""%1"" is a required value.",“%1”是一个所需的值。,module,"Magento_Customer,Magento_Eav"
Per Website,每网站,module,Magento_Customer
We can't share customer accounts globally when the accounts share identical email addresses on more than one website.,我们不能分享客户账户时，全球账户上的多个网站共享相同的电子邮件地址。,module,Magento_Customer
Shipping Address,送货地址,module,"Magento_Customer,Magento_GiftRegistry,Magento_Paypal,Magento_Rma,Magento_Sales,Magento_Tax,Magento_SalesArchive"
Please enter a first name.,请输入名字。,module,Magento_Customer
Please enter a last name.,请输入姓氏。,module,Magento_Customer
"Please correct this email address: ""%1"".","请更正此邮箱地址: ""%1""。",module,Magento_Customer
Please enter a date of birth.,出生日期请输入。,module,Magento_Customer
Please enter a TAX/VAT number.,请输入税/增值税号码。,module,Magento_Customer
Please enter a gender.,请输入性别。,module,Magento_Customer
Please enter a valid password reset token.,请输入有效密码重置令牌。,module,Magento_Customer
The password can not begin or end with a space.,密码不能以空格开头或结束。,module,Magento_Customer
Admin,管理员,module,"Magento_Customer,Magento_Invitation,Magento_Store,Magento_Backend"
Attribute object is undefined,属性对象是不确定的,module,"Magento_Customer,Magento_Eav"
"""%1"" invalid type entered.",“%1”无效的类型输入。,module,"Magento_Customer,Magento_Eav"
"""%1"" contains non-alphabetic or non-numeric characters.",“%1”中包含非字母或非数字字符。,module,"Magento_Customer,Magento_Eav"
"""%1"" is an empty string.",“%1”是一个空字符串。,module,"Magento_Customer,Magento_Eav"
"""%1"" contains non-numeric characters.",“%1”中包含非数字字符。,module,"Magento_Customer,Magento_Eav"
"""%1"" contains non-alphabetic characters.",“%1”中包含非字母字符。,module,"Magento_Customer,Magento_Eav"
"""%1"" is not a valid email address.",“%1”不是一个有效的电子邮件地址。,module,"Magento_Customer,Magento_Eav"
"""%1"" is not a valid hostname.",“%1”不是有效的主机名。,module,"Magento_Customer,Magento_Eav"
"""%1"" uses too many characters.",“ %1 ”使用了太多的字符。,module,"Magento_Customer,Magento_Eav"
"'%value%' looks like an IP address, which is not an acceptable format.",“%值%'看起来像一个IP地址，这是不能接受的格式。,module,"Magento_Customer,Magento_Eav"
'%value%' looks like a DNS hostname but we cannot match the TLD against known list.,%值%“看起来像一个DNS主机名，但我们不能对已知的列表中的顶级域名相匹配。,module,"Magento_Customer,Magento_Eav"
'%value%' looks like a DNS hostname but contains a dash in an invalid position.,%值%“看起来像一个DNS主机名，但包含一个无效的位置冲刺。,module,"Magento_Customer,Magento_Eav"
'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.,%值%“看起来像一个DNS主机名，但我们不能反对的TLD”%TLD%“主机名模式匹配。,module,"Magento_Customer,Magento_Eav"
'%value%' looks like a DNS hostname but cannot extract TLD part.,%值%“看起来像一个DNS主机名，但不能提取TLD的一部分。,module,"Magento_Customer,Magento_Eav"
'%value%' does not look like a valid local network name.,%值%“看起来并不像一个有效的本地网络名称。,module,"Magento_Customer,Magento_Eav"
"'%value%' looks like a local network name, which is not an acceptable format.",“%值%很像一个本地网络名称，它不是一个可接受的格式。,module,"Magento_Customer,Magento_Eav"
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",“%值%'似乎是一个DNS主机名，但在给定punycode编码符号不能被解码。,module,"Magento_Customer,Magento_Eav"
"""%1"" is not a valid URL.",“%1”不是有效的URL。,module,"Magento_Customer,Magento_Eav"
"""%1"" is not a valid date.",“ %1 ”不是有效的日期。,module,"Magento_Customer,Magento_Eav"
"""%1"" does not fit the entered date format.",“%1”不适合输入的日期格式。,module,"Magento_Customer,Magento_Eav"
Please enter a valid date between %1 and %2 at %3.,在 %3中请输入位于 %1 和 %2 之间的有效日期,module,"Magento_Customer,Magento_Eav"
Please enter a valid date equal to or greater than %1 at %2.,在 %2 中输入等于或大于 %1 的有效日期,module,"Magento_Customer,Magento_Eav"
Please enter a valid date less than or equal to %1 at %2.,在 %2 中输入小于或等于 %1 的有效日期,module,"Magento_Customer,Magento_Eav"
"""%1"" is not a valid file extension.",“%1”不是有效的文件扩展名。,module,"Magento_Customer,Magento_Eav"
"""%1"" is not a valid file.",“%1”不是有效的文件。,module,"Magento_Customer,Magento_Eav"
"""%1"" exceeds the allowed file size.",“%1”超过允许的文件大小。,module,"Magento_Customer,Magento_Eav"
"""%1"" is not a valid image format.",“%1”不是有效的图像格式。,module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.",“%1”宽度超出允许%2像素值。,module,"Magento_Customer,Magento_Eav"
"""%1"" height exceeds allowed value of %2 px.",“%1”的高度超过允许%2像素值。,module,"Magento_Customer,Magento_Eav"
"""%1"" length must be equal or greater than %2 characters.",“%1”长度必须等于或大于%2个字符。,module,"Magento_Customer,Magento_Eav"
"""%1"" length must be equal or less than %2 characters.",“%1”的长度必须等于或小于%2个字符。,module,"Magento_Customer,Magento_Eav"
Your VAT ID was successfully validated.,您的增值税号已成功验证。,module,Magento_Customer
You will be charged tax.,你会被收取税款。,module,Magento_Customer
You will not be charged tax.,你将不会被收取税款。,module,Magento_Customer
The VAT ID entered (%1) is not a valid VAT ID.,增值税ID输入（%1）不是一个有效的增值税ID。,module,Magento_Customer
Your Tax ID cannot be validated.,您的税号无法验证。,module,Magento_Customer
"If you believe this is an error, please contact us at %1",如果你认为这是一个错误，请联系%1,module,Magento_Customer
Please enter a customer email.,请输入客户的电子邮件。,module,Magento_Customer
A customer website ID must be specified when using the website scope.,一位顾客网站的ID必须使用本网站范围内时，可以指定。,module,Magento_Customer
"You can't delete group ""%1"".",您无法删除组“%1”。,module,Magento_Customer
Customer Group already exists.,客户组已存在,module,Magento_Customer
Cannot delete group.,无法删除组。,module,Magento_Customer
PHP SOAP extension is required.,需要PHP的SOAP扩展,module,Magento_Customer
Male,男,module,Magento_Customer
Female,女士,module,Magento_Customer
Not Specified,未注明,module,Magento_Customer
Thank you for registering with,非常感谢您使用注册,module,Magento_Customer
enter your billing address for proper VAT calculation,输入您的帐单地址正确的增值税计算,module,Magento_Customer
enter your shipping address for proper VAT calculation,输入您的送货地址进行适当的增值税计算,module,Magento_Customer
NoSuchEntityException,NoSuchEntityException,module,Magento_Customer
New Password and Confirm New Password values didn't match.,新密码和确认新的密码值不匹配,module,Magento_Customer
InputException,InputException,module,Magento_Customer
Exception message,异常消息,module,Magento_Customer
Validator Exception,验证异常,module,Magento_Customer
Localized Exception,本地化异常,module,Magento_Customer
Label,标签,module,"Magento_Customer,Magento_CustomerCustomAttributes,Magento_GiftRegistry"
Visitor,访客,module,Magento_Customer
Please enter a valid VAT number.,请输入有效的增值税号码。,module,Magento_Customer
VAT Number is valid.,增值税号码是有效的。,module,Magento_Customer
Personal Information,个人信息,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Last Logged In:,最近登陆:,module,Magento_Customer
Last Logged In (%1):,最近登陆 (%1):,module,Magento_Customer
Confirmed email:,确认邮件:,module,Magento_Customer
Account Created:,帐户创建：,module,Magento_Customer
Account Created on (%1):,账户创建于 (%1):,module,Magento_Customer
Account Created in:,账户创建语言:,module,Magento_Customer
Customer Group:,客户群组:,module,Magento_Customer
Default Billing Address,默认账单地址,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Sales Statistics,销售数据统计,module,Magento_Customer
Average Sale,平均销售,module,Magento_Customer
Manage Addresses,管理地址,module,Magento_Customer
Default Shipping Address,默认送货地址,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Contact Information,联系信息,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Change Password,更改密码,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Newsletters,新闻邮件,module,Magento_Customer
"You subscribe to ""General Subscription"".",你订阅了“一般认购”。,module,Magento_Customer
Default Addresses,默认地址,module,Magento_Customer
Change Billing Address,更改账单地址,module,"Magento_Customer,Magento_Multishipping"
You have no default billing address in your address book.,您的地址薄中没有默认账单地址。,module,Magento_Customer
Change Shipping Address,更改送货地址,module,Magento_Customer
You have no default shipping address in your address book.,您的地址薄中没有默认运送地址。,module,Magento_Customer
Additional Address Entries,额外地址行,module,Magento_Customer
Delete Address,删除地址,module,Magento_Customer
You have no other address entries in your address book.,您还没有添加任何地址,module,Magento_Customer
Use as my default billing address,使用并作为我的默认账单地址,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Use as my default shipping address,使用并作为我的默认运送地址,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Save Address,保存地址,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Go back,回到,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Please enter your email below and we will send you the confirmation link.,请在下面输入您的电子邮件，我们将给您发送确认链接。,module,Magento_Customer
Send confirmation link,发送确认链接,module,Magento_Customer
Back to Sign In,返回登录,module,Magento_Customer
Current Password,当前密码,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Confirm New Password,确认新密码,module,"Magento_Customer,Magento_CustomerCustomAttributes,Magento_User"
Please enter your email address below to receive a password reset link.,请填写您的注册邮箱地址将接收到一封重置密码的邮件。,module,Magento_Customer
Registered Customers,已注册的客户,module,"Magento_Customer,Magento_CustomerSegment"
"If you have an account, sign in with your email address.",如果您有账号， 请用邮箱登陆,module,Magento_Customer
Login,登录,module,"Magento_Customer,Magento_Logging,Magento_Paypal"
Forgot Your Password?,忘记密码？,module,Magento_Customer
Subscription option,订阅选项,module,Magento_Customer
General Subscription,常规订阅,module,Magento_Customer
Sign Up for Newsletter,订阅新闻邮件,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Address Information,地址信息,module,"Magento_Customer,Magento_CustomerCustomAttributes,Magento_Rma,Magento_Sales"
Sign-in Information,登录密码,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Create an Account,创建帐号,module,"Magento_Customer,Magento_CustomerCustomAttributes"
Set a New Password,设置新密码,module,Magento_Customer
You have signed out and will go to our homepage in 5 seconds.,您已成功退出帐号将在5秒内跳到首页,module,Magento_Customer
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.",创建一个帐户有很多好处：更快速结账，保存多个运送地址，跟踪订单等等。,module,Magento_Customer
Gender,性别,module,Magento_Customer
Tax/VAT number,税/增值税号码,module,Magento_Customer
Store Credit,店铺信用,module,"Magento_CustomerBalance,Magento_CustomerFinance,Magento_CustomerSegment,Magento_Quote"
Delete Orphan Balances,删除孤儿余额,module,Magento_CustomerBalance
Balance Change,平衡变化,module,"Magento_CustomerBalance,Magento_GiftCardAccount"
Balance,平衡,module,"Magento_CustomerBalance,Magento_GiftCardAccount,Magento_Reward"
Customer notified,客户通知,module,Magento_CustomerBalance
Notified,已通知。,module,"Magento_CustomerBalance,Magento_Rma,Magento_Sales"
More information,更多信息,module,Magento_CustomerBalance
Update Balance,更新余额,module,Magento_CustomerBalance
An amount on which to change the balance,在其上改变平衡的量,module,Magento_CustomerBalance
Notify Customer by Email,通过电子邮件通知客户,module,"Magento_CustomerBalance,Magento_Rma,Magento_Sales"
Send Email Notification From the Following Store View,发送电??子邮件通知从以下商店查看,module,Magento_CustomerBalance
Comment,评论,module,"Magento_CustomerBalance,Magento_Reward,Magento_Sales,Magento_Wishlist,Magento_MultipleWishlist"
Failed to initialize customer,无法初始化客户,module,Magento_CustomerBalance
